codigo_postal,colonia,municipio_id,municipio,estado_id,estado,estado_nomenclatura
01000,San Ángel,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01010,Los Alpes,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01020,Guadalupe Inn,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01030,Axotla,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01030,Florida,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01040,Campestre,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01049,Tlacopac,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01050,Ex-Hacienda de Guadalupe Chimalistac,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01060,Altavista,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01060,San Ángel Inn,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01070,Chimalistac,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01080,Progreso Tizapan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01089,Ermita Tizapan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01090,La Otra Banda,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01090,Loreto,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01090,Tizapan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01100,Pólvora,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01109,La Conchita,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01110,Ampliación El Capulín,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01110,Belém de las Flores,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01110,El Capulín,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01110,Liberales de 1857,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01120,Acueducto,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01120,Cove,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01120,Hidalgo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01120,Las Américas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01125,Ampliación Acueducto,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01130,Molino de Santo Domingo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01130,Paraíso,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01130,Real del Monte,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01139,Reacomodo Pino Suárez,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01140,Bellavista,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01140,José Maria Pino Suárez,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01150,Cristo Rey,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01150,Tolteca,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01160,1a Victoria,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01160,Bosque,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01160,Isidro Fabela,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01160,Maria G. de García Ruiz,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01170,Abraham M. González,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01180,8 de Agosto,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01180,Carola,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01180,San Pedro de los Pinos,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01200,Arturo Martínez,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01210,Santa Fe,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01219,Lomas de Santa Fe,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01220,Bonanza,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01220,Cuevitas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01220,El Cuernito,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01220,La Estrella,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01220,Mártires de Tacubaya,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01220,Zenón Delgado,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01230,Campo de Tiro los Gamitos,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01230,El Piru 2a Ampliación,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01230,El Piru Santa Fe,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01230,Los Gamitos,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01230,Tlapechico,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01239,La Huerta,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01240,Pueblo Nuevo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01250,El Árbol,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01250,Ladera,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01250,Lomas de Nuevo México,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01250,Margarita Maza de Juárez,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01250,Tecolalco,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01259,Ampliación La Cebada,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01259,La Mexicana 2a Ampliación,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01260,Ampliación La Mexicana,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01260,Calzada Jalalpa,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01260,La Mexicana,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01260,La Palmita,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01260,Liberación Proletaria,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01269,1a Sección Cañada,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01269,2a Sección Cañada,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01270,El Tejocote,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01270,Golondrinas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01270,Golondrinas 1a Sección,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01270,Golondrinas 2a Sección,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01270,La Presa,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01270,Lomas de Capula,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01275,Villa Solidaridad,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01276,El Pirul,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01278,Desarrollo Urbano,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01279,Lomas de Becerra,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01280,Arvide,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01280,El Pocito,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01280,Francisco Villa,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01280,La Joya,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01285,El Rodeo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01289,Reacomodo El Cuernito,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01290,Piloto Adolfo López Mateos,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01290,Presidentes,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01296,Ampliación Jalalpa,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01296,Jalalpa Tepito,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01296,Jalalpa Tepito 2a Ampliación,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01298,Ampliación Piloto Adolfo López Mateos,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01299,1a Ampliación Presidentes,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01299,2a Ampliación Presidentes,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01310,San Gabriel,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01320,Carlos A. Madrazo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01330,Paseo de las Lomas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01340,Bejero del Pueblo Santa Fe,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01376,Santa Fe,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01376,Santa Fe Centro Ciudad,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01376,Santa Fe La Loma,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01376,Santa Fe Peña Blanca,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01377,Jalalpa El Grande,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01389,Santa Fe Tlayapaca,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01400,Olivar del Conde 1a Sección,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01400,Preconcreto,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01407,Galeana,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01408,Olivar del Conde 2a Sección,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01410,Barrio Norte,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01410,Palmas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01419,Minas Cristo Rey,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01420,Sacramento,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01420,Santa María Nonoalco,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01430,Colina del Sur,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01450,Hogar y Redención,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01460,Alfonso XIII,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01470,Alfalfar,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01470,Molino de Rosas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01480,Lomas de Plateros,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01490,La Cascada,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01500,Miguel Gaona Armenta,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01500,Santa Lucía,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01509,Santa Lucía Chantepec,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01510,Garcimarrero,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01510,La Araña,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01510,Los Cedros,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01520,Ampliación Estado de Hidalgo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01520,Ampliación Los Pirules,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01520,El Politoco,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01520,Estado de Hidalgo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01520,Piru Santa Lucía,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01530,Corpus Christy,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01538,Tepopotla,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01539,Acuilotla,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01539,Cooperativa Unión Olivos,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01540,Balcones de Cehuayo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01540,Cehuaya,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01540,Llano Redondo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01540,Punta de Cehuaya,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01548,Villa Progresista,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01549,Dos Ríos del Pueblo Santa Lucía,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01550,Ampliación Tepeaca,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01550,Rinconada Las Cuevitas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01550,Tepeaca,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01560,Ave Real,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01560,Canutillo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01560,Canutillo 2a Sección,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01560,Canutillo 3a Sección,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01566,Hueytlale,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01569,Reacomodo Valentín Gómez Farías,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01588,Tarango,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01590,El Rincón,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01600,Merced Gómez,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01610,Colinas de Tarango,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01610,Profesor J. Arturo López Martínez,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01618,Arcos Centenario,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01618,Ex-Hacienda de Tarango,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01619,La Martinica,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01619,Rinconada de Tarango,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01620,Lomas de Tarango,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01630,Lomas de Puerta Grande,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01630,Los Juristas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01630,Puerta Grande,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01640,Herón Proal,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01645,Ponciano Arriaga,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01650,2o Reacomodo Tlacuitlapa,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01650,Ampliación Tlacuitlapa,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01650,El Ruedo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01650,La Milagrosa,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01650,Palmas Axotitla,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01650,Santa Lucía Chantepec,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01650,Tlacuitlapa,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01700,2a Del Moral del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01700,La Joyita del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01700,Ocotillos del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01700,San Agustín del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01700,Tecalcapa del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01700,Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01708,El Encino del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01708,El Mirador del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01710,Ampliación Alpes,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01710,Las Águilas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01720,Lomas de Guadalupe,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01729,Alcantarilla,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01730,Lomas de las Águilas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01730,Puente Colorado,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01740,La Peñita del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01740,San Clemente Norte,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01740,San Clemente Sur,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01750,Las Águilas 1a Sección,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01750,Las Águilas 2o Parque,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01750,Las Águilas 3er Parque,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01759,Ampliación Las Águilas,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01760,Atlamaya,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01760,Flor de María,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01760,La Herradura del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01770,La Angostura,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01770,San José del Olivar,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01780,Olivar de los Padres,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01780,Tizampampano del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01789,Miguel Hidalgo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01790,Lomas de los Ángeles del Pueblo Tetelpan,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01790,Lomas de San Ángel Inn,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01800,San Bartolo Ameyalco,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01807,Rancho San Francisco Pueblo San Bartolo Ameyalco,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01810,Villa Verdún,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01820,Ejido San Mateo,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01820,Lomas Axomiatla,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01830,Santa Rosa Xochiac,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01840,Torres de Potrero,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01849,Rancho del Carmen del Pueblo San Bartolo Ameyalco,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01849,Rincón de la Bolsa,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01857,Lomas de Chamontoya,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01859,Tlacoyaque,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01860,Lomas de La Era,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01863,Lomas del Capulín,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01870,Lomas de los Cedros,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01900,Jardines del Pedregal,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
01904,San Jerónimo Aculco,09010,Álvaro Obregón,09000,CIUDAD DE MEXICO,DF
02000,Centro de Azcapotzalco,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02010,Los Reyes,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02010,Nuevo Barrio San Rafael,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02010,San Rafael,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02020,San Marcos,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02020,Santo Tomás,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02040,Del Maestro,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02040,San Sebastián,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02050,Libertad,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02050,Santa María Malinalco,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02060,Sindicato Mexicano de Electricistas,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02060,Un Hogar Para Cada Trabajador,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02070,Del Recreo,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02070,Nextengo,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02080,Clavería,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02080,Sector Naval,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02090,San Álvaro,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02099,Ángel Zimbrón,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02100,El Rosario,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02120,San Martín Xochinahuac,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02128,Nueva El Rosario,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02129,Nueva España,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02130,Tierra Nueva,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02140,Santa Inés,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02150,Pasteros,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02160,Santo Domingo,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02200,Reynosa Tamaulipas,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02230,Santa Bárbara,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02240,San Andrés,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02240,San Andrés,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02250,Santa Catarina,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02300,Industrial Vallejo,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02310,Ferrería,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02320,San Andrés de las Salinas,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02330,Huautla de las Salinas,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02340,Santa Cruz de las Salinas,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02360,Las Salinas,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02400,San Juan Tlihuaca,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02410,Prados del Rosario,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02420,Ex-Hacienda El Rosario,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02440,Providencia,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02459,Tezozomoc,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02460,La Preciosa,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02470,Ampliación Petrolera,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02480,Petrolera,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02490,San Mateo,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02500,Unidad Cuitláhuac,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02519,El Jagüey,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02520,Estación Pantaco,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02530,Jardín Azpeitia,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02600,Pro-Hogar,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02630,Coltongo,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02630,Coltongo,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02640,Monte Alto,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02650,Trabajadores de Hierro,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02660,Euzkadi,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02670,Cosmopolita,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02680,Potrero del Llano,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02700,San Miguel Amantla,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02710,San Pedro Xalpa,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02719,Ampliación San Pedro Xalpa,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02720,San Antonio,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02720,San Bartolo Cahualtongo,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02730,San Francisco Tetecala,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02750,Santiago Ahuizotla,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02760,Industrial San Antonio,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02760,Santa Lucía,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02770,Santa Cruz Acayucan,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02780,Plenitud,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02790,Santa Apolonia,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02800,Nueva Santa María,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02810,Ignacio Allende,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02810,Victoria de las Democracias,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02830,San Bernabé,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02840,Obrero Popular,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02860,Tlatilco,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02870,San Salvador Xochimanca,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02900,Aguilera,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02910,Aldana,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02920,Ampliación Cosmopolita,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02930,Liberación,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02940,Porvenir,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02950,Del Gas,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
02960,San Francisco Xocotitla,09002,Azcapotzalco,09000,CIUDAD DE MEXICO,DF
